Device,Phase Reward,Recyclable Score,CO2 Emission Saved,Other Savings,CPU,Memory,Battery,Display,Keyboard,Plastics,Metals,Copper,Aluminum,Gold,Silver,Lead,Tin,Nickel,Zinc
Television,68.70442089258393,1,4.219667966346497,1.689184800814803,50,31,31,42,17,25,50,1.783964319488918,4.056667167564737,0.695746566842469,0.9380734862858962,0.7737079278593325,0.9507165531787702,0.7814550071163004,0.8285038836166296
Laptop,71.10636749624247,0,2.073784966546702,4.619156414186531,22,37,2,20,18,7,38,1.2207988878930287,2.24557121760578,0.7165967574244773,0.5481258070309379,0.6650593026022908,0.3021914342953218,0.29830290153702044,0.7168657321362527
Accessories,68.87986005135801,0,7.955442693505528,6.0051025137315515,12,20,16,35,11,14,17,0.19362435291754798,0.8327601099562421,0.13739717389448847,0.2999855375426347,0.9504038673491509,0.11397491099736679,0.4358659616581757,0.9817544777952835
Refrigerator,34.83261245548501,0,5.56037513481856,2.1400526339854724,28,24,1,26,23,22,25,0.0713147810586412,1.6070801212683405,0.36822001306636754,0.789596756460117,0.2660625580240549,0.3481320186204685,0.20608528629021794,0.789198447419096
Mobile,32.510023293420396,0,9.612133586068735,12.932466205738486,26,5,21,36,48,3,28,2.6628744570926743,0.7886485669977672,0.2418479237918778,0.5596746728060079,0.3936509407332984,0.9144760154004609,0.26033097597890686,0.7626280691922491
Laptop,70.01776931443433,0,5.0312869724952645,8.303366058708175,25,22,43,8,32,46,15,4.394391565298764,1.7327020578018826,0.7444601026784192,0.316317841845115,0.24422899006197984,0.46078781701732996,0.2607239096967642,0.982794953163839
Other,39.02674439598519,0,1.0416013256313716,9.07611716112461,40,15,31,12,12,14,48,1.1502693190932782,2.875195382194285,0.14742123128542206,0.1460019585072665,0.7326068304884921,0.65557818787569,0.8813079794705919,0.7178416791720961
Accessories,88.69258510678637,1,6.987129588551558,5.23546729647787,35,8,49,15,33,43,28,2.122788347521951,0.4160353944250772,0.11690665323661276,0.33925019187016514,0.19637934812873126,0.17696037814554666,0.9494077452824585,0.5528357204303413
Television,69.9980132001667,1,8.311227387509597,8.726225946261303,19,10,15,24,34,42,26,1.9351045945597378,0.633107719128761,0.32929832134212966,0.9142488610116005,0.5960960939081295,0.08054990388677619,0.31341968424296385,0.06540165997857739
Refrigerator,76.30882470761574,0,0.14437718568654723,10.16928450544085,37,34,0,11,42,27,48,2.024880521373969,1.9963616147264025,0.1596417931808124,0.7810343637499102,0.9323142414602361,0.5435406316759998,0.09163345787117438,0.621328377949174
Other,77.20261617490303,0,1.3279259583857717,13.73621887661062,6,49,3,9,14,43,19,1.8704483329743393,4.168482566956518,0.48495959913365005,0.05686971890868153,0.9697164653614817,0.5517775040392662,0.7635920472014224,0.29003215620080136
Mobile,55.1654744581312,1,7.986139319274069,11.13980477075726,1,0,31,6,6,29,0,0.30214117646608474,4.27644087239012,0.0869072081671376,0.7000723722225206,0.899608795649344,0.05390315684865166,0.4178063677050734,0.9428418943334774
Mobile,20.16194985624211,1,3.9848389601989584,0.6894268032616635,45,1,27,46,44,27,36,1.3973429445989127,2.0039039702781283,0.47674109478829174,0.4780471957288648,0.445747488229714,0.48923938997926764,0.9418785596788406,0.540108299752669
Other,82.73454803453603,0,8.525353418904203,13.81097085824124,33,48,34,13,8,25,48,1.6010269691935837,2.9611579537985304,0.5105715024740021,0.08912488976433974,0.9019739239482658,0.24432801432683027,0.7645198575200373,0.6178872269562167
Accessories,71.29149984859225,0,4.271862201147592,12.765438183410408,45,1,21,9,22,49,12,1.6377933249289767,0.05356319097684137,0.6426067868650851,0.9351573948049594,0.8651830752866885,0.15440447861188578,0.6333029150526598,0.8814869932053567
Refrigerator,73.76802266435686,1,6.790385967069388,13.03162308025683,0,11,5,39,40,6,1,1.8222167571913461,1.7720792291131349,0.43688079283621895,0.36800894548683083,0.9411476313558074,0.1973279776907212,0.91481321681487,0.2817242442757496
Laptop,20.068826366511896,0,6.416503233556584,8.673746693664725,38,43,16,25,17,41,22,4.250638950725918,2.4677367828408343,0.2683127006335292,0.3250170351786329,0.1686783702038256,0.08704493655071677,0.6201115515989012,0.11798756674093669
Refrigerator,64.32292692365033,1,3.929074038267496,1.6339523523839472,20,25,30,0,46,30,15,2.6737109367638268,3.1678671537479013,0.47263716531537403,0.9903052617933058,0.21894776992253262,0.8784209822775574,0.2924812616908624,0.6468357115318207
Accessories,54.301026745481444,0,6.262879378411668,9.724893726133304,29,21,29,5,11,18,8,2.6762577567397265,2.3187386035771196,0.36197672039896434,0.7370987988981172,0.8894301155343971,0.5886740845542923,0.8889695847424204,0.9027280141180841
Laptop,55.969769397897736,0,3.6804907376280616,11.105368454262152,0,14,43,5,30,30,15,3.168608280977571,0.4635613880556405,0.4245964865760704,0.8099700117395598,0.14749500164647655,0.18031559571842382,0.37615877550935894,0.5711923761602269
Mobile,35.05287984252188,0,5.543288569114308,13.933574792224976,42,4,50,24,25,18,35,3.030940682806879,0.3920218729752195,0.6705810250975682,0.6730253949676587,0.12937234056794422,0.06582188473600614,0.5524139150762929,0.6479966892532152
Mobile,73.47443458637807,0,0.3028789809632315,13.612245514663972,16,31,40,22,37,20,34,1.6045048202779992,1.4613280570025684,0.632372876333337,0.858390775869935,0.6943577291929631,0.9135512649886992,0.34094718435571725,0.6031417518036405
Accessories,73.74996214294262,1,1.8075533392143806,13.122107384222556,31,15,34,31,35,33,9,1.6534770551757965,4.078469488860196,0.904430059307268,0.9145767551211738,0.09140446047989204,0.28111261930768505,0.9513551468449573,0.5472321589282846
Refrigerator,64.82958856671989,1,5.908416084059405,5.5280817249373,5,5,0,4,25,15,48,1.9573961531798352,3.104076606605532,0.6199961216827748,0.6769238453284593,0.9510706340260929,0.9025430652765573,0.6560229062617947,0.14237453157707802
Laptop,38.92567617310854,1,9.135533353411123,2.66310447021948,9,14,0,1,14,50,34,1.8302762186905264,2.4602828095708844,0.39858317301535007,0.5466000238184515,0.4418636682933874,0.8783247975791069,0.25738753336221976,0.6560178341086005
Television,47.58200944638421,0,9.372048035576189,7.235939635872365,22,26,33,3,50,10,0,1.0634603902612199,3.025946533219371,0.9428232045720784,0.5851177261671472,0.49990178353361203,0.6461252895100423,0.824196977626686,0.7947167717784739
Laptop,26.550539056941194,0,7.397627553111706,6.391550436856324,40,37,19,1,44,20,36,2.8215821449230645,2.4432979417189986,0.0779354458903414,0.08110664879101148,0.3969439799983787,0.1138021536608479,0.9049189044855929,0.7946378416074587
Other,92.96575917233915,0,4.479235214391756,0.7709777728770029,42,19,18,39,49,34,36,1.1928726746840568,4.501917487086417,0.5303021129879232,0.8012222627875737,0.6733123653716551,0.9274303819579375,0.7711485463569582,0.7259249555009234
Accessories,22.294674568224522,0,0.1145589094314281,14.743384191097606,41,19,1,11,3,9,6,3.201059845671808,1.8715236460900175,0.40999685115636186,0.38552439116053994,0.44521342374594153,0.9694711773415493,0.7247649669648312,0.4846351678780544
Mobile,85.82722894497653,0,7.50470684482403,6.2250554886595815,15,25,5,50,12,46,6,0.23996223888879176,2.188898707998992,0.0903750562508594,0.6691854522264955,0.3806863053694214,0.6510770543521844,0.41282836647682897,0.7005826536256029
Television,56.90238564845736,1,6.0086079663262115,0.9108281078154384,22,47,14,4,46,13,7,4.040093490554533,1.4216221728588292,0.1943553129687411,0.8217450051383391,0.39260711318831776,0.6709968327065841,0.580543086655683,0.2585458627107453
Television,31.099428605807553,1,1.2235671448228858,3.430507672894895,37,32,23,24,31,10,24,4.410027997658664,2.8905311883301357,0.32644324468990116,0.14629950100996558,0.30089387506539156,0.12427691877975933,0.5354527959747944,0.3693662334745659
Accessories,55.436419423955165,0,3.51134896260937,8.73600078467254,6,35,34,15,46,50,40,1.1798839563092978,0.5771133190522859,0.11318227274648973,0.86181098431949,0.2540795673711289,0.11564854045145434,0.6896353345196077,0.2737889660506341
Other,21.251554565175557,0,9.067253262297182,14.026151669199932,14,28,37,34,44,9,12,0.9814016945632398,1.5641961348170086,0.3465728427028355,0.6506976489967791,0.2241547681209196,0.24416947051282178,0.1403948713914266,0.3090364659446848
Accessories,98.39564367113087,1,0.09870956292571731,6.407346231876808,22,2,43,38,43,35,30,3.459258389351594,3.7781897123259993,0.28009242729961414,0.3157826466618936,0.26914414382018603,0.7653875148139987,0.45627357004383573,0.1256230377780566
Other,81.90698194453347,0,1.1793123212764334,10.99453063271374,17,34,43,41,34,26,9,0.1678592575621124,3.7263287672842953,0.5699583374425944,0.36321401627630745,0.5643189039271719,0.7152625710631995,0.6009128118821075,0.110426299970393
Refrigerator,87.78195125932193,0,4.048784056895894,9.988282112423862,27,10,40,40,0,44,45,1.6649606812840234,4.003468665707854,0.6163592579575478,0.8464434313232014,0.9696860963262892,0.9868430723438146,0.7943816912297511,0.7987542880545939
Mobile,27.389551152393643,1,7.4043286823422285,12.732891678842783,38,12,20,11,15,30,36,0.8686067990190272,4.8203150563268995,0.029732568839919038,0.44669524250351966,0.5672294499735351,0.36457253994068306,0.6481698550200297,0.3579335285542009
Laptop,59.442404195526954,0,8.831425016210348,12.807952049200724,12,22,37,32,5,12,25,1.1265458715710241,0.6739018905456345,0.6621832713711435,0.2461548192068952,0.9426157323261513,0.36859792221609244,0.9789443879210237,0.7644610778686459
Refrigerator,20.69849185613854,1,6.616155420340086,6.979824664255519,41,41,9,11,47,29,42,4.775390746337317,4.6118185234322,0.4245076649186238,0.9373550984312113,0.6038613395989652,0.7191023474729683,0.006412964537926058,0.38671794748425936
Television,31.24663759796104,0,7.493536525846311,9.611746100894175,50,23,42,11,43,4,41,2.600628779742686,2.8108542855236927,0.23214010274568309,0.3076066076530738,0.13619617654564342,0.10549116845944828,0.7836676423388688,0.13248375774591337
Mobile,51.62112241570951,0,6.635489408694545,2.8146783937082622,31,5,6,12,12,21,1,4.2953964558047995,1.9322522667286495,0.2622710898574726,0.8642870467113261,0.42897785249086984,0.42679299038298435,0.09215634597278077,0.3380684951543753
Laptop,40.527351008556316,1,7.09409555399613,3.5720314330281564,34,45,22,14,16,5,32,4.3069836037695595,2.2367333200440322,0.8756357360027803,0.42725561672040346,0.3051911582642639,0.38830645434414357,0.9595760363234573,0.9296263035276167
Refrigerator,29.57667874965398,0,2.408953144563842,5.747155352589539,48,27,30,3,24,25,12,2.468547624925828,2.8879960962639433,0.8235952332662377,0.52183021802504,0.8695127760908931,0.6773836168302686,0.8045820464591087,0.8268595924762526
Refrigerator,84.52240912076759,1,4.335629689099628,13.149412845484731,0,43,49,15,29,35,33,2.226053512200577,0.11191613649338461,0.18179080860096308,0.8338863595268702,0.08691089210055902,0.7176798566583908,0.6611879432423861,0.6002699061424793
Laptop,49.9511774779534,0,8.382823595434907,4.489239454626492,25,37,41,38,39,37,19,3.4146916077292726,2.6342157674077042,0.7636126073379458,0.8402596051571082,0.7997175117101788,0.7017753329246815,0.28326000269215756,0.41564594847581326
Accessories,95.69549023236804,1,8.88522004827896,10.805867822806002,45,8,34,40,40,7,36,1.4431847482129068,1.838516033255575,0.9676707240672127,0.2409839425616881,0.04089429247528664,0.383474221903392,0.000982028786864153,0.6781722587018797
Other,57.853971731388626,1,1.4422592476518603,12.787588518283188,23,6,14,11,4,15,39,3.6787709368441823,4.372641934140365,0.9290279870890198,0.34600909671600444,0.8857944212825754,0.5375562375952914,0.11530685103518212,0.7997415537625343
Laptop,21.460897595197387,1,0.02125644125895665,7.9860268110434065,32,13,27,49,11,15,34,2.1222088690178604,4.008247631324139,0.48171240364393253,0.29596996023847544,0.18959780230175316,0.479930970237333,0.5683319262132587,0.8870003293693172
Mobile,77.92289480615531,0,9.95517452182062,6.245559860547749,1,10,8,23,34,20,48,2.349864988101598,4.120667277336456,0.052438220646129685,0.9576478862440165,0.5333618694178265,0.2183000339231269,0.20241450480352674,0.9792625927410539
Other,27.61540261110385,0,7.146644235881411,1.7224250710582156,3,0,32,10,32,0,23,3.9706627987703405,4.961394452255536,0.012517939647305076,0.47994376525623994,0.7731887586470019,0.45702496629341893,0.4950202421827973,0.7559595175410161
Refrigerator,76.6572658637141,0,4.273431394468982,4.551647983241097,46,22,21,41,44,11,14,0.3003299835252815,1.7479709593532133,0.0755055330505654,0.19205163388204383,0.24101974288834604,0.6211590561720375,0.24889938848250182,0.9194720016080175
Other,79.68638792645659,0,0.4571329538378477,4.60768370794879,42,37,6,38,19,1,45,2.529839276967429,1.780268435466743,0.7616164687785566,0.1465525056772139,0.5774151931558785,0.005033332069515728,0.1735199006517426,0.479910174098509
Accessories,28.57750456958985,0,6.194747295733437,9.275261854474815,40,16,38,14,10,32,29,0.9599336819410104,3.509543187920763,0.6219865185754209,0.11503349066807189,0.15496737267451277,0.9966877557288077,0.9224968307911079,0.0851244715811037
Accessories,54.863385232939294,1,7.323320944365369,11.386481306312415,46,30,20,36,3,9,14,4.228826789735772,2.7710846342023765,0.38694794102417807,0.6280889951459815,0.5773210833886286,0.6780321898715029,0.5011617530162868,0.3484036811603942
Accessories,34.5058028447347,0,2.424440693044386,1.82014396064194,16,34,35,5,47,6,16,4.339456833035119,1.4520923457122292,0.39216486547663154,0.8581303848964703,0.14482529361916463,0.21954187237092304,0.17431274542890207,0.24904414486497062
Laptop,85.71559834511983,1,4.9625498859650214,11.150707684269117,17,33,3,37,28,49,46,1.7502318788260762,0.5599744477774243,0.08009213043110763,0.6105250458387755,0.007873514804479509,0.6957875453929484,0.31859756705421993,0.3709992143896992
Television,76.16001371205203,0,8.764746473261946,5.2302364409711855,10,15,19,21,29,11,47,1.3761643560932535,0.10552497672913774,0.15950132922286253,0.54562643475049,0.5953488515920844,0.9000242558872182,0.6887603555644415,0.22849814087384712
Mobile,49.42943421478332,0,8.823403397279462,3.4463908000843917,14,8,17,21,27,37,31,4.271654304631797,0.7665165201768331,0.1063638485427606,0.15496982647799995,0.5779583674990735,0.12327894902412107,0.9086587048346616,0.9681433819354682
Refrigerator,93.09452739270996,0,5.3920416106345295,12.82025472059885,4,50,7,15,7,8,49,4.932619746639115,3.8880169356582144,0.3951953521412588,0.7718485802714597,0.8191010791309233,0.25864478795350143,0.721303650730177,0.7553743457672966
Accessories,99.28536023625357,1,8.699043741879834,14.547504100365197,27,23,12,45,22,22,18,3.1441529469971314,2.439827740202985,0.9040048267240305,0.9654802177928872,0.6695098427237389,0.7518551550116596,0.7687787438797455,0.7350863869781201
Accessories,41.70782384909812,0,8.378162092445393,7.297052360067394,44,49,21,31,37,13,44,0.840887489393326,1.2719118592264278,0.953207786433841,0.3091375979524321,0.1587637126782636,0.10857411291761665,0.44947688632464744,0.4354533539788117
Refrigerator,51.61450620589719,0,2.539918463950394,5.86014694479198,3,10,33,50,33,24,29,1.3550420338969253,3.629645137275503,0.6868661356818369,0.2910426559525665,0.9269067121267145,0.8567457160723523,0.3369980546950392,0.9346797929404241
Television,42.47549968539276,0,4.118808151607843,5.876588830732885,36,8,0,17,46,0,32,4.5381896103812815,4.970925062867491,0.8475661631678743,0.7103473829017996,0.5506504349774866,0.7086207156688459,0.20613073919850833,0.669709757259515
Refrigerator,31.008153993148202,0,4.1771662469238136,0.30855769545411194,18,33,18,12,14,21,49,3.93038971478564,1.810540974614148,0.3661478720429351,0.07173667918974658,0.8502056611355808,0.5085169337616354,0.6826383168780358,0.350433638037564
Mobile,80.81608062616579,1,2.390755682277357,1.2279887423063456,32,36,17,32,25,34,9,2.409483515211571,2.3932435480950947,0.8643288588024024,0.046715092661553936,0.4363934850332477,0.8439189015092035,0.9425703060131502,0.5196325452786027
Television,90.10314653747149,1,5.307500138688935,2.4691355733162643,34,2,47,33,6,16,47,1.734392040709476,2.1018912409827144,0.02305152455863757,0.042535885650236804,0.5764171402619078,0.5040901033075624,0.6718126861018207,0.505591097122741
Mobile,92.75960166550075,0,9.633759513892059,10.16140700733423,0,3,16,7,5,1,43,2.6191513075903625,4.724310317200414,0.4910646907496108,0.3752101592386414,0.21811841340515403,0.6900505374045007,0.5934447439315805,0.8717214914902859
Mobile,51.9757727728953,1,7.266393260933373,13.986301645629421,26,22,34,37,28,29,25,4.264846708676247,4.841041652252577,0.8696765211946822,0.9890451512512815,0.3362952508885264,0.3077007462594107,0.2135851314087136,0.7463153519960194
Television,47.364577737527405,0,4.853035472038945,2.7589278650844102,47,27,34,35,18,0,44,4.958345825485218,2.9032478283879115,0.44177348245735404,0.7079907279053027,0.9087560071585674,0.37359985848044963,0.33602397606752876,0.09056629274735528
Other,50.33185710261218,0,6.895050155409384,2.386491755348985,1,49,44,24,41,9,9,2.925929903940538,4.74994868465096,0.6072690527046226,0.13283793123391363,0.9901360244148499,0.622835055255166,0.605454984172049,0.637748781050554
Laptop,20.51403062779582,0,2.6955687927347616,4.410717869489108,2,38,45,18,46,9,21,4.365054647727625,2.733470655423318,0.6065182626090417,0.3522659577310856,0.3723224944328881,0.4840613560260991,0.7400605583312762,0.05568296040277898
Television,83.24340053781998,0,0.3297025118609753,7.595424940768018,16,20,23,9,28,32,36,3.986290892097416,2.6842789090986177,0.7939024845122153,0.8488502431734827,0.9537137174381005,0.42935317623184266,0.3949672925756005,0.7122518191631154
Refrigerator,38.476142782457465,1,5.627319892285133,14.462442966946227,24,22,8,22,27,16,41,4.293538474212763,3.9171117656506693,0.07224968940490939,0.004262600722957255,0.12354274012621302,0.6004239017515511,0.7341693533729106,0.9582566627033605
Other,40.83066327416756,0,7.93549377994624,5.742223531763553,36,8,8,36,18,10,26,3.5514373177496905,0.04615544569573915,0.013533717039426851,0.10987714536655901,0.8749391635922922,0.5975669251626305,0.12078136087979285,0.7655637574102264
Mobile,82.63145364906076,0,6.78859729056713,9.506359484607437,7,10,12,14,29,42,25,0.23226865379549266,2.215746605069219,0.302921465808604,0.4009181374827251,0.9082336641328702,0.040542051079766495,0.6436657364904519,0.5986995098908288
Accessories,47.647852537049516,0,6.036082985624848,4.965390845953889,37,24,22,3,0,21,1,1.1261422982872364,1.2530269965817764,0.6586161134935526,0.16177686515127943,0.6921596770911184,0.4530646734372872,0.6681575743401079,0.6314987048721316
Television,85.60337917097004,1,1.4661281256912206,9.27327161912791,17,48,31,28,50,38,26,3.972332163226687,3.136376371787813,0.7170105132454716,0.11937105305731965,0.7307273887403094,0.48294595376986793,0.17850736390407718,0.5057207299126693
Other,48.98578239699895,0,8.250944753669604,4.1625662445740375,16,37,2,5,36,0,7,3.6501724507559485,1.1433945458830612,0.39105811984319283,0.35440610919248305,0.45156952610245216,0.5671294840379013,0.6854971441999176,0.405065016981743
Refrigerator,30.98730406392886,0,9.962995344974885,1.9625816667504892,20,7,0,45,23,22,19,3.971957765277626,2.5959812940165,0.7170065462330089,0.43338596563303644,0.8003631249738732,0.31383901120475943,0.6748277158258137,0.5832881621509183
Other,23.738222378341057,1,2.910762377957096,8.566045056766727,35,40,43,11,2,50,36,3.6274703768647893,2.806441771640859,0.23651363618422938,0.950982856031856,0.9358630553698832,0.6281881109073344,0.8982532188371896,0.840257423786976
Accessories,82.5929755965239,0,6.375935967605287,8.661031090358994,18,37,5,16,27,8,45,4.5334779205398235,2.5512062075122803,0.4793699403321088,0.6369693526166711,0.02972882457119408,0.41545357695395346,0.062037809264326116,0.11860975343791402
Television,97.55845286389835,0,3.0802819767252307,12.024023551790055,29,0,30,28,15,17,32,4.14544133343628,4.062583766484822,0.09747054541189715,0.009352521713471007,0.5433211848157815,0.34975034340691313,0.5951840883850162,0.6001884760512869
Television,67.95528690766332,1,7.408812539335644,9.940949253283312,18,44,20,39,40,23,1,3.291355593249294,4.130876417321174,0.17647749978397553,0.6741250763294573,0.36872369599367183,0.056225301450976595,0.8847998659933576,0.9503367909544957
Refrigerator,41.13031751897423,1,2.34421387572999,1.8564590946564863,30,26,44,28,21,1,2,4.3209212646751265,2.433691450328474,0.6724622604992354,0.49706184741091897,0.46239904754480565,0.05378670901607219,0.7939705037570403,0.5547662354802291
Laptop,32.56371392226616,0,6.8569800127782035,9.830113212709685,3,11,42,6,23,48,31,4.73054575590797,2.6571192000114605,0.5081041552610742,0.952587786141404,0.36363022530708566,0.5186728546688122,0.261832061384199,0.9648788448952499
Other,21.412802544500185,1,0.7847933414158803,7.393574172548502,19,4,48,35,15,49,45,0.45537446504459955,2.4476918247269057,0.9059727107865866,0.46241118331496667,0.7533512398113007,0.1886673735890868,0.19628201802515222,0.5609516685207608
Laptop,43.179226247367986,1,3.7233920031011825,0.1902640170273362,1,37,48,12,9,34,49,0.5412967310395894,0.9425774890826222,0.4327476815389142,0.34020846256412207,0.21691020604429434,0.17571070246586906,0.9926414128737845,0.092319505133027
Accessories,40.625072415628836,0,2.06696881530387,10.500215087449373,4,11,2,42,50,11,3,1.7244409316420355,1.3385649325839721,0.6328864625126245,0.6234832566662424,0.3015457114980119,0.4223853119151295,0.6576768852670483,0.7903697330380219
Mobile,33.43353890071405,1,5.7547136355940705,14.032594425800399,4,30,0,26,45,48,25,1.4942712756495125,2.2745347056417646,0.4348100627728916,0.10803050850080576,0.9032952345289252,0.4426504033169769,0.18401101116225904,0.707856453105821
Laptop,84.83680781293634,1,9.306094227690899,0.49788023704456064,34,42,18,21,23,2,35,1.329778745342991,1.9874018739631472,0.2806078107563481,0.012201673952955572,0.5973878927258108,0.4937376042844025,0.8002148546112321,0.2185057847905849
Accessories,38.67054861162511,1,0.8895467115038713,9.317529695345161,17,30,14,8,25,28,13,1.135934372503538,3.6863797023699636,0.4308617333394994,0.36011605460607643,0.39693824661960597,0.6399831331734371,0.24249718007174137,0.9613154616096243
Refrigerator,50.643089070350804,0,6.502053562933807,13.336511922278676,38,35,28,37,24,13,26,4.290404257226584,1.8054793677164482,0.01824162847993316,0.9644646023789896,0.6563186639960379,0.913011101273077,0.525871376749497,0.23846384992764091
Television,20.7867084007814,1,5.294978248503103,13.734009736535654,9,33,12,47,39,50,14,2.9405063403639224,1.8574000897796594,0.2611634511698344,0.7256791327271218,0.7111417642662267,0.7105660542492169,0.5195172209158958,0.8905821586403533
Television,85.5163566389283,0,6.729960019776794,9.71064296776363,50,20,14,31,32,19,17,4.248630200342964,2.0172752134499214,0.31625556199302796,0.7039573732026898,0.7019379661854429,0.0528413887646656,0.2749497544827324,0.4848945914465864
Mobile,28.506669763444002,0,0.12111072926066724,6.364102097450813,16,45,13,48,26,49,22,0.6689468973346907,0.5219042212535402,0.5672858668829082,0.02627084360571219,0.3615644356501755,0.5206224579621972,0.27441014487860593,0.18807538382547528
Laptop,47.53519788016038,1,3.270400484713274,3.0572336072432775,29,31,1,34,21,22,27,0.2950497145275166,1.9728548813333624,0.9435542537476884,0.912989381308022,0.4953835399961384,0.8512715361244922,0.6741641015666932,0.40839623405897985
Accessories,69.73282640457387,0,4.61390446263279,1.0106341908395922,20,2,20,35,13,13,15,0.3929768859925259,2.4840509506382036,0.3741839563407928,0.611707998823182,0.9380633652835964,0.32609216215070425,0.012285537302822669,0.17199332606312323
Laptop,87.33041288368602,0,3.431066861855512,11.235282538097872,32,16,11,50,45,50,50,0.4101494712215631,3.743223589753797,0.05034365472716995,0.769578511421384,0.28554603276775914,0.6898200487276734,0.05097883118079749,0.8820239356641122
Mobile,62.5233515796064,0,2.68134530812258,4.122300784587811,23,17,33,48,44,35,8,4.6486368361906365,4.634316121183789,0.207830386681904,0.4763303596496099,0.22145417517931976,0.07298637139243636,0.2197915225667777,0.5511528475744113
Accessories,82.6698364041253,1,3.568988074457807,3.5987020669147207,10,48,19,23,9,31,38,0.9070678369724233,2.4361777574892858,0.542045919101677,0.6243677633633589,0.8512827906153332,0.6055403298134014,0.4588165033072438,0.6569879732911079
Laptop,70.99548733638586,0,7.339921863347505,13.061648165241882,40,19,50,7,1,35,39,4.572237813071007,1.1472023878800237,0.10398852239615841,0.2852302251470751,0.8333218374754591,0.5501311844283836,0.9305112722394172,0.5164195593313732
Other,68.32667255800182,0,2.189204035440535,12.031163033478427,37,22,26,27,27,37,20,3.8866234835935094,1.5116344193790787,0.23607117204412553,0.0878571605540599,0.9990329933399313,0.10716064752695831,0.5479431627603212,0.4416108022471439
Other,64.31142361104331,0,2.871629379990156,9.780129599616728,2,10,32,25,38,41,40,2.764061129255002,1.561269799948259,0.772382297679652,0.6395381181353871,0.5032851681694005,0.7218239578694012,0.6578131383210003,0.37657463174995587
Refrigerator,76.72752935340638,0,4.542543212942104,4.991937074025094,10,34,30,20,43,47,26,2.216802102821433,1.2595396964135719,0.6886029583824889,0.6371629346851349,0.13218963681176332,0.6115531729876958,0.5713298161926061,0.874130345399253
Mobile,64.83455777643016,0,4.159978469585555,5.196430278846761,4,8,9,15,37,35,35,1.9444429439500217,4.650301975241965,0.1907359341912055,0.3513418952975421,0.6667317615064935,0.6251638245934734,0.5889630188857865,0.6130839029913456
Accessories,21.1141529562018,0,0.965609314971938,5.2468564512742955,27,24,27,24,25,5,49,1.9715537480788385,2.570029483401391,0.4460481605903259,0.007414472512726755,0.6783791228396051,0.3617023668435686,0.9533315743009204,0.42640436877742305
Refrigerator,65.41524845966471,1,7.058905258411741,6.002135534244944,35,30,11,9,26,48,37,3.8938733896657665,1.881926791155798,0.6996885621195246,0.09496312751552594,0.15703103104797678,0.9258466806840528,0.2953331304782473,0.42777489120832846
Accessories,45.17207495575482,0,4.541198014990809,5.766361829244797,11,13,28,26,2,2,31,1.4736415784210821,4.773595942932504,0.885976590478571,0.8919352907834466,0.7950922372095772,0.6533837225361543,0.3632614985148299,0.7718861521459379
Other,21.765050174506044,1,4.3518256935354405,6.834323953293949,2,38,3,49,14,40,38,3.1171445192140546,2.6841532401199206,0.6590085676319091,0.8855714590275746,0.15051836724163525,0.656354251464278,0.9566976526098485,0.17418673031572596
Laptop,82.926733598208,1,9.975620873267555,0.2053468705337519,48,8,8,40,24,23,39,3.8229120910742873,2.52848582881565,0.11548287195203888,0.07115479786768619,0.5247942995969805,0.8009766945442668,0.5861628336693815,0.8066833695755685
Mobile,86.35818204779095,0,1.30968250120858,7.158022510453067,34,48,39,29,19,49,37,3.581972697662791,3.8015338230903613,0.9633899478655913,0.46511058464956456,0.8828655725665613,0.738887634696761,0.7316305186550904,0.8721688018625474
Other,54.53755021037875,1,5.029026888142091,3.030673357773051,48,35,36,0,7,14,24,4.673109143245746,4.411758751093201,0.6529540452145854,0.8449686006024637,0.8678472338155628,0.24042071847416868,0.1492614564891528,0.2945806308284463
Mobile,97.39152825386508,0,5.929568556360212,0.8490724109658665,41,42,43,30,34,20,13,3.1297582514673805,0.19683591150590873,0.3381333470910839,0.39604200947954604,0.7787890151561123,0.8896919391663245,0.09245093878743815,0.40534362752157616
Laptop,66.69572037894501,0,3.2153788348188685,2.324112387234381,9,20,14,26,11,11,27,0.7125075932063912,1.48261614232287,0.3428973769018331,0.2801671379237264,0.15233055693041597,0.4408734598396329,0.03196942244860723,0.46006532334756856
Television,82.28062084417141,0,1.3170689725012652,0.8682511842751339,32,49,46,11,30,32,10,2.1496796921038586,0.6144373827955757,0.9457427464865591,0.5745182039821343,0.2199573828525565,0.3271908643318052,0.02707792124892272,0.7084664166304673
Mobile,47.170755262153705,0,2.3453659317307496,12.161956213258435,14,24,10,26,5,6,39,4.3992355566466905,0.167738394719823,0.8128281025748829,0.01573339662921225,0.08333235495723712,0.9000218262554933,0.15154306732616318,0.8667194713375634
Other,86.48102240833212,0,9.553969263727616,0.07036841711393016,20,23,12,12,45,26,8,3.6163041599796264,4.003961172403089,0.7025233276414595,0.14311223677804774,0.15677041415569992,0.9389508972660842,0.06849828243234557,0.9977417661028902
Laptop,87.91648063569785,0,7.578447493025057,11.825252267669391,32,11,23,23,14,48,3,4.495619926871549,0.1426077288404204,0.048567965973355776,0.22780348863020217,0.36366166504653885,0.3481324912045628,0.33346201408527776,0.2873621874806094
